Date, Close/Last, Volume, Open, High, Low
02/11/2020, $2.19, 171553, $2.04, $2.26, $2.02
02/10/2020, $2.01, 40884, $1.97, $2.0312, $1.97
02/07/2020, $2.01, 52694, $2.01, $2.065, $1.99
02/06/2020, $2.04, 69423, $2.06, $2.09, $2.01
02/05/2020, $2.04, 54264, $2.14, $2.14, $2.04
02/04/2020, $2.1, 63674, $2.0465, $2.15, $2.0465
02/03/2020, $2.02, 69726, $2.06, $2.11, $2.01
01/31/2020, $2.05, 54158, $2.11, $2.11, $2.05
01/30/2020, $2.12, 18277, $2.1, $2.12, $2.09
01/29/2020, $2.12, 63926, $2.13, $2.15, $2.085
01/28/2020, $2.15, 31678, $2.07, $2.16, $2
01/27/2020, $2.1, 117965, $2.06, $2.2, $2.05
01/24/2020, $2.23, 65128, $2.19, $2.29, $2.19
01/23/2020, $2.24, 51991, $2.13, $2.25, $2.13
01/22/2020, $2.22, 74415, $2.29, $2.29, $2.1301
01/21/2020, $2.3, 288182, $2.05, $2.3, $2.0305
01/17/2020, $2, 103858, $1.92, $2.03, $1.9041
01/16/2020, $1.9, 90036, $1.86, $1.92, $1.84
01/15/2020, $1.85, 51236, $1.82, $1.9096, $1.75
01/14/2020, $1.86, 134912, $1.86, $1.9, $1.77
01/13/2020, $1.87, 114048, $1.94, $1.9648, $1.83
01/10/2020, $1.91, 398674, $2.15, $2.15, $1.855
01/09/2020, $2.14, 469882, $2, $2.23, $1.98
01/08/2020, $2.01, 194139, $1.94, $2.1, $1.93
01/07/2020, $1.94, 181769, $2, $2.17, $1.92
01/06/2020, $1.98, 146838, $2.02, $2.12, $1.98
01/03/2020, $2.09, 125192, $2.07, $2.2, $2.03
01/02/2020, $2.07, 92327, $2, $2.13, $1.9999
12/31/2019, $2, 54702, $1.99, $2.03, $1.99
12/30/2019, $1.99, 16077, $1.99, $2.05, $1.98
12/27/2019, $2, 28460, $2.01, $2.03, $1.942
12/26/2019, $2.02, 67337, $1.9, $2.02, $1.8693
12/24/2019, $1.9, 45574, $1.85, $1.91, $1.83
12/23/2019, $1.9, 145264, $1.87, $1.91, $1.78
12/20/2019, $1.84, 54114, $1.92, $1.94, $1.83
12/19/2019, $1.9, 46150, $1.9, $1.93, $1.9
12/18/2019, $1.89, 22066, $1.91, $1.97, $1.89
